UniProtKB_ac	iso_id	uniprot_seq_length	uniprot_seq_md5	coordinate_id	provider	from	to	template	qmeandisco_global	seqid	url	in_uniprot	model_length
Q8NBR6	Q8NBR6-1	621	a5c84c71d28b11839cbc48b9691272ca	62ee5458bf69b65c9a96f8a3	SWISSMODEL	241	499	6z7v.1.A	0.7889515242299321	99.6212158203125	https://swissmodel.expasy.org/repository/uniprot/Q8NBR6.pdb?provider=swissmodel&from=241&to=499&template=6z7v.1.A	True	259
Q96JY0	Q96JY0-1	434	1f193db81abca8f1320dc35edc1d4f21	62ecf5311d0f9adfcc5de595	SWISSMODEL	1	65	2cto.1.A	0.7890283739306234	100.0	https://swissmodel.expasy.org/repository/uniprot/Q96JY0.pdb?provider=swissmodel&from=1&to=65&template=2cto.1.A	True	65
Q9Y6W8	Q9Y6W8-1	199	b46e70c535c0fab4d5ccd7d60bc858e7	63340ac4708167f282616e9d	SWISSMODEL	22	130	7joo.1.D	0.7890339749269393	97.5	https://swissmodel.expasy.org/repository/uniprot/Q9Y6W8.pdb?provider=swissmodel&from=22&to=130&template=7joo.1.D	True	109
C9JCN9		74	63e1781e2fe3a9f11125a89b99f28ca5	62f029cdc976f4b9133c1ba8	SWISSMODEL	11	60	3pp5.1.C	0.7890348930420564	12.0	https://swissmodel.expasy.org/repository/uniprot/C9JCN9.pdb?provider=swissmodel&from=11&to=60&template=3pp5.1.C	True	50
Q68E01	Q68E01-1	1043	c0885196b48a37e863af444ff463f64b	62effb005a49d41145d3ab2b	SWISSMODEL	572	977	6wlg.1.A	0.7890511296002897	100.0	https://swissmodel.expasy.org/repository/uniprot/Q68E01.pdb?provider=swissmodel&from=572&to=977&template=6wlg.1.A	True	406
P0DJI9	P0DJI9-1	122	ef1a1420d79df737bc9d56de541363cb	62eecdd95d58e39a4408e8dc	SWISSMODEL	19	122	4ip8.1.A	0.7890519119115971	92.30769348144533	https://swissmodel.expasy.org/repository/uniprot/P0DJI9.pdb?provider=swissmodel&from=19&to=122&template=4ip8.1.A	True	104
P42356	P42356-1	2102	9305ca7e580ece7b2c7100cfc5b7a37e	62f161ac5d63205c3feb0647	SWISSMODEL	921	2085	6bq1.1.D	0.7891095830654261	99.06937408447266	https://swissmodel.expasy.org/repository/uniprot/P42356.pdb?provider=swissmodel&from=921&to=2085&template=6bq1.1.D	True	1165
Q9UBT6	Q9UBT6-1	870	03dffc6d3019bd0056fd8375ee3f1957	62ef70fa8b99d20010aaa36b	SWISSMODEL	31	518	4u6p.1.A	0.7891184732490488	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9UBT6.pdb?provider=swissmodel&from=31&to=518&template=4u6p.1.A	True	488
Q99500		378	625b73698a80ee71292e827c7ea27fd1	62ec55f605a24014c2671123	SWISSMODEL	16	312	7ew2.1.E	0.7891464301282329	100.0	https://swissmodel.expasy.org/repository/uniprot/Q99500.pdb?provider=swissmodel&from=16&to=312&template=7ew2.1.E	True	297
P09603	P09603-1	554	1a2829bcd047c1428f5a046178264c28	62edef90c8eb964a64d7b735	SWISSMODEL	35	180	3uf2.3.A	0.7891535817611413	100.0	https://swissmodel.expasy.org/repository/uniprot/P09603.pdb?provider=swissmodel&from=35&to=180&template=3uf2.3.A	True	146
Q92478		149	a5d810682980aa1ec3778279157d84ef	62ee3db1f5a4059eadec60e0	SWISSMODEL	32	148	4qkh.3.A	0.7891612033446865	50.42734909057617	https://swissmodel.expasy.org/repository/uniprot/Q92478.pdb?provider=swissmodel&from=32&to=148&template=4qkh.3.A	True	117
Q9NPA8	Q9NPA8-1	101	1ad6514e58c1af67212051922b12dbd8	62ef6570b31b112aa262345b	SWISSMODEL	9	100	4dhx.2.B	0.7891715501591122	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9NPA8.pdb?provider=swissmodel&from=9&to=100&template=4dhx.2.B	True	92
Q9UBZ4		518	ea96d957b7c9ff93c02a3cbe404c881b	62edb1d8410af2e0e2c98674	SWISSMODEL	2	338	6wcd.1.A	0.7891725163348672	60.71428680419922	https://swissmodel.expasy.org/repository/uniprot/Q9UBZ4.pdb?provider=swissmodel&from=2&to=338&template=6wcd.1.A	True	337
P35241	P35241-1	583	422f27da790e2edac3b7be1f0c7b8f6a	630cc671f564e01d74d4501b	SWISSMODEL	3	583	2i1k.1.A	0.7891974572533971	59.23344802856445	https://swissmodel.expasy.org/repository/uniprot/P35241.pdb?provider=swissmodel&from=3&to=583&template=2i1k.1.A	True	581
Q8IYX4		353	f79b8e84381001e8751ff4aacda08702	634546e0d876fb2edec82c2d	SWISSMODEL	12	235	7q4l.1.A	0.789206999152435	100.0	https://swissmodel.expasy.org/repository/uniprot/Q8IYX4.pdb?provider=swissmodel&from=12&to=235&template=7q4l.1.A	True	224
P21579		422	7aba7d9ba1a2127f2f99571e82ff627a	62ecd673f794fa8e3fa3a66c	SWISSMODEL	143	419	5ccg.1.G	0.7892591333001127	100.0	https://swissmodel.expasy.org/repository/uniprot/P21579.pdb?provider=swissmodel&from=143&to=419&template=5ccg.1.G	True	277
Q86VN1	Q86VN1-1	386	2d70ea3d682eae2ee3677256d2eee306	62ec716c32a8c5d38a200d14	SWISSMODEL	172	386	2zme.1.B	0.7892729336005593	100.0	https://swissmodel.expasy.org/repository/uniprot/Q86VN1.pdb?provider=swissmodel&from=172&to=386&template=2zme.1.B	True	215
P63172		113	d52f69ad33275f314ee817412f92431f	62ef0f89dc6f54c62e1aa803	SWISSMODEL	10	113	1ygt.1.B	0.7893477588536916	71.17117309570312	https://swissmodel.expasy.org/repository/uniprot/P63172.pdb?provider=swissmodel&from=10&to=113&template=1ygt.1.B	True	104
Q9NR96	Q9NR96-1	1032	549b61974eedca46813289876d3d7099	62eff507c5d8f6259fa50760	SWISSMODEL	28	810	3wpb.1.A	0.7893649386458693	83.6915283203125	https://swissmodel.expasy.org/repository/uniprot/Q9NR96.pdb?provider=swissmodel&from=28&to=810&template=3wpb.1.A	True	783
Q8IW19		511	43c462c90ff5dc4f96c7550bde8d7c70	62eda44c6da375d0379d5538	SWISSMODEL	1	103	5w7w.2.A	0.7893777093424724	100.0	https://swissmodel.expasy.org/repository/uniprot/Q8IW19.pdb?provider=swissmodel&from=1&to=103&template=5w7w.2.A	True	103
Q96PU4	Q96PU4-1	802	6ccda39d664fa4ae15f09cfbb92b36c4	62ef2e218e391854e45294c4	SWISSMODEL	688	802	1z6u.1.A	0.7894463797481115	100.0	https://swissmodel.expasy.org/repository/uniprot/Q96PU4.pdb?provider=swissmodel&from=688&to=802&template=1z6u.1.A	True	115
Q99748		197	d73ba0f2cd3fdbd959bd2030e5e4d9d1	62ed6df74057e290a336a4b8	SWISSMODEL	97	197	5mr9.1.A	0.789468526919128	100.0	https://swissmodel.expasy.org/repository/uniprot/Q99748.pdb?provider=swissmodel&from=97&to=197&template=5mr9.1.A	True	101
P08574		325	fdc51ffde5238edcda1869c1042129b0	62eb8827a502fbc905fd33df	SWISSMODEL	86	324	5okd.1.D	0.7894751851824707	92.61538696289062	https://swissmodel.expasy.org/repository/uniprot/P08574.pdb?provider=swissmodel&from=86&to=324&template=5okd.1.D	True	239
Q13309	Q13309-1	424	de0565e63f6807e93cc66a7c797d91f5	62ecda359a33c2ac7e7ca710	SWISSMODEL	95	419	7b5l.1.C	0.7894876831780626	100.0	https://swissmodel.expasy.org/repository/uniprot/Q13309.pdb?provider=swissmodel&from=95&to=419&template=7b5l.1.C	True	325
Q6P3S1	Q6P3S1-1	775	c5f3f1894ffd29b224452f5cdb6622d3	62ef104794630eed659da120	SWISSMODEL	1	393	3tw8.2.A	0.7895171010386566	99.4858627319336	https://swissmodel.expasy.org/repository/uniprot/Q6P3S1.pdb?provider=swissmodel&from=1&to=393&template=3tw8.2.A	True	393
Q9H8Y8	Q9H8Y8-1	452	52f6ecf1e7275f849a3f5d598c72cd47	62ed2100d9f650d47f2f120a	SWISSMODEL	6	215	4kfw.1.A	0.7895536316717505	99.53488159179688	https://swissmodel.expasy.org/repository/uniprot/Q9H8Y8.pdb?provider=swissmodel&from=6&to=215&template=4kfw.1.A	True	210
Q08AG7		82	82a183c787c36e0df991817289b092c7	62efeac68d3ca4a3cb728c80	SWISSMODEL	11	75	6x0u.1.C	0.7895659049705596	100.0	https://swissmodel.expasy.org/repository/uniprot/Q08AG7.pdb?provider=swissmodel&from=11&to=75&template=6x0u.1.C	True	65
P01037		141	841db83481105f3ebdb0ef99d48a802d	62ee651a2569e5373eaa8459	SWISSMODEL	31	140	1rn7.1.A	0.7895716933182814	57.983192443847656	https://swissmodel.expasy.org/repository/uniprot/P01037.pdb?provider=swissmodel&from=31&to=140&template=1rn7.1.A	True	110
P32455		592	ccf01e4b1780b71382aedf840dbe57fb	633e74c7fce3d29f5c6867b4	SWISSMODEL	5	592	6k1z.1.A	0.7895762082445027	100.0	https://swissmodel.expasy.org/repository/uniprot/P32455.pdb?provider=swissmodel&from=5&to=592&template=6k1z.1.A	True	588
Q9Y3B6		208	d0bd2398c4a20e06e260eb7ed6947095	63373a635c393187658141cf	SWISSMODEL	2	194	6y4l.1.B	0.7896190449057403	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9Y3B6.pdb?provider=swissmodel&from=2&to=194&template=6y4l.1.B	True	193
Q9NZI2	Q9NZI2-1	227	0442cbbf5a01e807f5e157e5a5fc6d4b	62ecf800775c648c0fddaca5	SWISSMODEL	49	226	1s1e.1.A	0.7896241405112637	99.53488159179688	https://swissmodel.expasy.org/repository/uniprot/Q9NZI2.pdb?provider=swissmodel&from=49&to=226&template=1s1e.1.A	True	178
O15111		745	446ab468a56cbcddbfa576a3fe4f3a6a	63170d49f5c491b39bcd2578	SWISSMODEL	15	660	5ebz.1.A	0.789632686695761	99.53560638427734	https://swissmodel.expasy.org/repository/uniprot/O15111.pdb?provider=swissmodel&from=15&to=660&template=5ebz.1.A	True	646
O00472	O00472-1	640	46dc12a89719e202abd0b473fa15382e	62ee704f84f666216f7a65fe	SWISSMODEL	200	292	2e5n.1.A	0.7896572867452645	100.0	https://swissmodel.expasy.org/repository/uniprot/O00472.pdb?provider=swissmodel&from=200&to=292&template=2e5n.1.A	True	93
Q99558		947	d9cc6d3aaf9d619c94a2a58c4049686c	62efb4d2bc1155bb7e8f4eae	SWISSMODEL	333	675	4idt.1.A	0.7896643917164875	99.71510314941406	https://swissmodel.expasy.org/repository/uniprot/Q99558.pdb?provider=swissmodel&from=333&to=675&template=4idt.1.A	True	343
P43146		1447	bf6b80c18ce1fc0ffa27d07350eb10e3	62f1fc9ee4b74f77627296c0	SWISSMODEL	40	420	3laf.1.A	0.7896649226917383	95.28795623779295	https://swissmodel.expasy.org/repository/uniprot/P43146.pdb?provider=swissmodel&from=40&to=420&template=3laf.1.A	True	381
P41223	P41223-1	144	f0ec9828af9829c84ae59207b7ebfe99	62ee58a5af3841f40d95b2ca	SWISSMODEL	1	143	5yzg.1.O	0.7896782227978135	100.0	https://swissmodel.expasy.org/repository/uniprot/P41223.pdb?provider=swissmodel&from=1&to=143&template=5yzg.1.O	True	143
P29508	P29508-1	390	41817cc5426e985e29dd57e08ccbb876	62ec7c639d3c5ea97dd749f1	SWISSMODEL	3	390	4zk0.1.A	0.7896829052902852	100.0	https://swissmodel.expasy.org/repository/uniprot/P29508.pdb?provider=swissmodel&from=3&to=390&template=4zk0.1.A	True	388
P38646		679	ffd0033c3c8a991266d6b6e401300f41	632d99f1ae8b8ea7cae6248e	SWISSMODEL	53	550	7kw7.1.C	0.7896860502517452	50.082645416259766	https://swissmodel.expasy.org/repository/uniprot/P38646.pdb?provider=swissmodel&from=53&to=550&template=7kw7.1.C	True	498
P42568	P42568-1	568	ba05abf472c72920b0d36db229b3d33b	62ee05592efb9abaf2408635	SWISSMODEL	1	145	7e7c.1.A	0.7897082574662687	76.8707504272461	https://swissmodel.expasy.org/repository/uniprot/P42568.pdb?provider=swissmodel&from=1&to=145&template=7e7c.1.A	True	145
Q99836	Q99836-1	296	2070f38da1ad83d5d63c26eb59bc6fdc	6306326f0ec6a84a0316740c	SWISSMODEL	157	296	4eo7.1.A	0.7897117473401873	100.0	https://swissmodel.expasy.org/repository/uniprot/Q99836.pdb?provider=swissmodel&from=157&to=296&template=4eo7.1.A	True	140
Q8WVM7	Q8WVM7-1	1258	976e494b1c9552fe06e2b1e65453e187	62f07bbc0546902cd63cc91e	SWISSMODEL	86	1052	6wg3.1.D	0.7897123738438486	100.0	https://swissmodel.expasy.org/repository/uniprot/Q8WVM7.pdb?provider=swissmodel&from=86&to=1052&template=6wg3.1.D	True	967
Q5TAX3	Q5TAX3-1	1644	6ceaa559d81f2a2eb240b6d97ad4d11f	62f0f9c8a5482c7142111899	SWISSMODEL	254	723	6iw6.2.A	0.7897438430457926	100.0	https://swissmodel.expasy.org/repository/uniprot/Q5TAX3.pdb?provider=swissmodel&from=254&to=723&template=6iw6.2.A	True	470
Q8N6N7		88	71a32923aa96f92ef9d478331a958782	62efc00c2745bceb87436a8e	SWISSMODEL	1	88	3epy.1.A	0.789775858800046	100.0	https://swissmodel.expasy.org/repository/uniprot/Q8N6N7.pdb?provider=swissmodel&from=1&to=88&template=3epy.1.A	True	88
Q8N7A1		406	19958d999e460938167fbae9036e7255	6343f30adc23c5168d9c06d0	SWISSMODEL	8	338	6do3.1.A	0.7897818475694215	46.98795318603516	https://swissmodel.expasy.org/repository/uniprot/Q8N7A1.pdb?provider=swissmodel&from=8&to=338&template=6do3.1.A	True	331
P32456		591	40f2ba184b8b246dd196838a7ece893e	62ee2b4dabd8582d1d0d6069	SWISSMODEL	8	583	7e58.1.A	0.789905043853119	99.83079528808594	https://swissmodel.expasy.org/repository/uniprot/P32456.pdb?provider=swissmodel&from=8&to=583&template=7e58.1.A	True	576
Q6P2Q9		2335	d397712ba7a2044e69d7fd843f0c317a	630cc670f564e01d74d44fd3	SWISSMODEL	25	2335	5yzg.1.A	0.789937053246164	100.0	https://swissmodel.expasy.org/repository/uniprot/Q6P2Q9.pdb?provider=swissmodel&from=25&to=2335&template=5yzg.1.A	True	2311
P52849	P52849-1	883	2d1218eb3273b9ed480b2080465e9c8e	62ef7ce31550a6a119f0c467	SWISSMODEL	578	878	1nst.1.A	0.7899424809875466	67.90123748779297	https://swissmodel.expasy.org/repository/uniprot/P52849.pdb?provider=swissmodel&from=578&to=878&template=1nst.1.A	True	301
Q02577		135	1152f278b950f0d216d356d5610fd4f7	62ee87e412889a1bf28b0c51	SWISSMODEL	76	134	2ypb.1.A	0.7899529056851974	57.62711715698242	https://swissmodel.expasy.org/repository/uniprot/Q02577.pdb?provider=swissmodel&from=76&to=134&template=2ypb.1.A	True	59
Q8NG31	Q8NG31-1	2342	8152a71e90ecc3d6fdbb8c4d2fd22b5f	62f1840bee76fe03baad4cd1	SWISSMODEL	2122	2337	4nf9.1.A	0.7900163440715119	100.0	https://swissmodel.expasy.org/repository/uniprot/Q8NG31.pdb?provider=swissmodel&from=2122&to=2337&template=4nf9.1.A	True	216
Q8TB36	Q8TB36-1	358	58b117776c9268ace0f12d603e23262c	62ec0f6ef80c215b566c92dc	SWISSMODEL	23	302	7aia.1.A	0.7900523840319245	100.0	https://swissmodel.expasy.org/repository/uniprot/Q8TB36.pdb?provider=swissmodel&from=23&to=302&template=7aia.1.A	True	280
A0A075B6I3		123	76155ade6d8ccf8a39e6f416f55f5c04	62eec8fd31b678479f15ed1d	SWISSMODEL	20	122	4kte.1.B	0.7900690854971713	66.01941680908203	https://swissmodel.expasy.org/repository/uniprot/A0A075B6I3.pdb?provider=swissmodel&from=20&to=122&template=4kte.1.B	True	103
Q9UJW3	Q9UJW3-1	386	b6311c0870dbe0056e7a42dd9d291dee	62ec6f36200623285f0f2c6c	SWISSMODEL	34	380	2pv0.1.A	0.7900876672459337	99.74093627929688	https://swissmodel.expasy.org/repository/uniprot/Q9UJW3.pdb?provider=swissmodel&from=34&to=380&template=2pv0.1.A	True	347
P60903		97	0294852a7b8b874d6d7619c90cf9095e	62ef83005f2844da35b20e57	SWISSMODEL	2	93	1a4p.2.D	0.7901323871617774	100.0	https://swissmodel.expasy.org/repository/uniprot/P60903.pdb?provider=swissmodel&from=2&to=93&template=1a4p.2.D	True	92
Q08493	Q08493-1	712	4dfc68685fc207f49e3701b914e8946f	6344c39fe153c6c3248ec751	SWISSMODEL	234	640	3g45.1.A	0.7901368654304413	80.91787719726562	https://swissmodel.expasy.org/repository/uniprot/Q08493.pdb?provider=swissmodel&from=234&to=640&template=3g45.1.A	True	407
P0DJD1		1756	fb01f422b2578ef31c184d7fb61e491a	62f115ac148435e9da47550e	SWISSMODEL	1341	1457	7mnz.1.B	0.7901569848933292	64.95726776123047	https://swissmodel.expasy.org/repository/uniprot/P0DJD1.pdb?provider=swissmodel&from=1341&to=1457&template=7mnz.1.B	True	117
Q9Y5W9	Q9Y5W9-1	270	614ee6957a922e8dfcf80d235b762a3a	62ec56e063397ddbb0edcd20	SWISSMODEL	11	160	4ikd.1.A	0.7901571477312063	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9Y5W9.pdb?provider=swissmodel&from=11&to=160&template=4ikd.1.A	True	150
Q86V24		386	65e66282b002bca77345d989abfd5415	62ec6f35200623285f0f2bc6	SWISSMODEL	100	382	5lwy.1.A	0.7902010978633907	100.0	https://swissmodel.expasy.org/repository/uniprot/Q86V24.pdb?provider=swissmodel&from=100&to=382&template=5lwy.1.A	True	283
Q99956		384	9de457490965a5ca8e801af4a93e766d	62ec6898222b36636fd40a5b	SWISSMODEL	201	344	1mkp.1.A	0.7902202299416398	80.55555725097656	https://swissmodel.expasy.org/repository/uniprot/Q99956.pdb?provider=swissmodel&from=201&to=344&template=1mkp.1.A	True	144
Q9P2H3	Q9P2H3-1	777	7bcb4375b0e74c7cdfabd7f022f22f28	630cc9f3899a77a1a0499df7	SWISSMODEL	1	644	5n4a.1.A	0.7902227305700654	46.18421173095703	https://swissmodel.expasy.org/repository/uniprot/Q9P2H3.pdb?provider=swissmodel&from=1&to=644&template=5n4a.1.A	True	644
Q9C0D7	Q9C0D7-1	883	cd9ca218d1b9cd7c9f3226eb790ed6e0	6318f270b2a2e8f803fe0d5a	SWISSMODEL	240	417	6sjd.1.D	0.790246097736235	91.01123809814452	https://swissmodel.expasy.org/repository/uniprot/Q9C0D7.pdb?provider=swissmodel&from=240&to=417&template=6sjd.1.D	True	178
Q86Y01		620	5647a20d7059c59d7b9465711dd67138	62ee538f100fd4da497e04d9	SWISSMODEL	388	615	6y5p.1.A	0.7902658468776513	100.0	https://swissmodel.expasy.org/repository/uniprot/Q86Y01.pdb?provider=swissmodel&from=388&to=615&template=6y5p.1.A	True	228
Q96CW1	Q96CW1-1	435	b579b0ed72e262bfe1da8d27b54daf55	62ecf6551c77bbf7d2f58b80	SWISSMODEL	2	435	6owo.1.C	0.7903158242814059	100.0	https://swissmodel.expasy.org/repository/uniprot/Q96CW1.pdb?provider=swissmodel&from=2&to=435&template=6owo.1.C	True	434
O15173	O15173-1	223	8b2be4978fae168286a619da04c38b70	62ed06e2a69c40c995b7286e	SWISSMODEL	102	209	4x8y.1.B	0.7903268873406062	68.90756225585938	https://swissmodel.expasy.org/repository/uniprot/O15173.pdb?provider=swissmodel&from=102&to=209&template=4x8y.1.B	True	108
P0DJI8		122	6419048503fcf083f021a552a40d3884	632c949ccfa513579bc6f35d	SWISSMODEL	19	122	4ip8.1.A	0.790348432112459	100.0	https://swissmodel.expasy.org/repository/uniprot/P0DJI8.pdb?provider=swissmodel&from=19&to=122&template=4ip8.1.A	True	104
P16410	P16410-1	223	16edf55fd204a38f8d026ec118fa1560	6334f6511097c536c9e8d748	SWISSMODEL	38	160	3osk.1.B	0.7903497207455431	100.0	https://swissmodel.expasy.org/repository/uniprot/P16410.pdb?provider=swissmodel&from=38&to=160&template=3osk.1.B	True	123
Q96I25		401	97b654171f43a84f1e22b114a3df601d	62ec9f44c1aac118f1973fea	SWISSMODEL	301	401	2peh.3.C	0.7903682075674889	100.0	https://swissmodel.expasy.org/repository/uniprot/Q96I25.pdb?provider=swissmodel&from=301&to=401&template=2peh.3.C	True	101
O43189	O43189-1	567	0f837324fd734a27e6a1f91d57e2b6e3	62ee04bdbb808c902b355736	SWISSMODEL	29	340	5xfp.1.A	0.7903818204753291	100.0	https://swissmodel.expasy.org/repository/uniprot/O43189.pdb?provider=swissmodel&from=29&to=340&template=5xfp.1.A	True	312
Q14952		304	8670f4209141d5e6bda7dfa8326da5c0	62ebcfa2254821fe8a06478e	SWISSMODEL	26	224	1b6u.1.A	0.7904225751189713	88.36206817626953	https://swissmodel.expasy.org/repository/uniprot/Q14952.pdb?provider=swissmodel&from=26&to=224&template=1b6u.1.A	True	199
Q8N428	Q8N428-1	558	e9280f0b56d052d20752375040c45fd4	62edf7334bc8b1a39f115776	SWISSMODEL	62	557	4d0z.1.A	0.7904273963307047	55.030799865722656	https://swissmodel.expasy.org/repository/uniprot/Q8N428.pdb?provider=swissmodel&from=62&to=557&template=4d0z.1.A	True	496
P50453		376	615145754dbc5474fb1413bdf7c474ca	62ec511174d541f6d0c84396	SWISSMODEL	1	376	4ga7.1.A	0.7904314270112284	51.46666717529297	https://swissmodel.expasy.org/repository/uniprot/P50453.pdb?provider=swissmodel&from=1&to=376&template=4ga7.1.A	True	376
Q92633	Q92633-1	364	e049776b0adb15bd1f2ab77d81cb7a0d	62ec22ae790c1f8b8c5cd11a	SWISSMODEL	23	326	4z35.1.A	0.7904453603215353	95.3125	https://swissmodel.expasy.org/repository/uniprot/Q92633.pdb?provider=swissmodel&from=23&to=326&template=4z35.1.A	True	304
H3BU77		68	0e35d9155d11299715f621a4d3da9ce4	62f05aae8dd4afece7c7874e	SWISSMODEL	13	54	1go4.1.E	0.7904908811010443	14.285714149475098	https://swissmodel.expasy.org/repository/uniprot/H3BU77.pdb?provider=swissmodel&from=13&to=54&template=1go4.1.E	True	42
O00255	O00255-1	615	2a2be4c4186e113b931b2f17d01d278d	63117e9f6eda6bea747e0730	SWISSMODEL	2	613	3u84.3.A	0.7905826661372175	99.27140045166016	https://swissmodel.expasy.org/repository/uniprot/O00255.pdb?provider=swissmodel&from=2&to=613&template=3u84.3.A	True	612
Q96T60	Q96T60-1	521	63ccfe607e269a5d2aeb4ce20ba3a12e	63283a28ba1d40a3bf0021f5	SWISSMODEL	4	109	1yjm.1.A	0.7906003942530746	80.73394775390625	https://swissmodel.expasy.org/repository/uniprot/Q96T60.pdb?provider=swissmodel&from=4&to=109&template=1yjm.1.A	True	106
P58107		5088	2e71fe1d05bb3cc5753141370c1aa85a	62f21f23ac3a7c9fec389092	SWISSMODEL	559	800	1lm7.1.A	0.7906249614424308	59.91735458374024	https://swissmodel.expasy.org/repository/uniprot/P58107.pdb?provider=swissmodel&from=559&to=800&template=1lm7.1.A	True	242
P27482		149	cc4330c553eb39689a562124876df3df	62ee3e3643ab5c28754cefa1	SWISSMODEL	3	147	6xw2.1.A	0.7906619597672762	79.45205688476562	https://swissmodel.expasy.org/repository/uniprot/P27482.pdb?provider=swissmodel&from=3&to=147&template=6xw2.1.A	True	145
Q5XG92	Q5XG92-1	561	b2806d602bc82fc9275dab5931a84150	62edfcdf17a0895a637f1c80	SWISSMODEL	25	552	5fv4.1.A	0.7907012400822808	44.73684310913086	https://swissmodel.expasy.org/repository/uniprot/Q5XG92.pdb?provider=swissmodel&from=25&to=552&template=5fv4.1.A	True	528
Q96RR4	Q96RR4-1	588	23f08ee4173e567e6519e62e221a89a5	62ee25085c7386d692de07a3	SWISSMODEL	161	463	6cmj.1.A	0.7907103754722368	99.33333587646484	https://swissmodel.expasy.org/repository/uniprot/Q96RR4.pdb?provider=swissmodel&from=161&to=463&template=6cmj.1.A	True	303
O14684		152	23b2b1e27fa64d39a0f70652d374eec5	62ee307bfba1819b5f527079	SWISSMODEL	7	152	4al0.1.C	0.7907174480437609	100.0	https://swissmodel.expasy.org/repository/uniprot/O14684.pdb?provider=swissmodel&from=7&to=152&template=4al0.1.C	True	146
Q96DA6	Q96DA6-1	116	0db0aa888909e4bf974d4c1c850c52e1	62eef8485ff932618fe65fe8	SWISSMODEL	49	115	2guz.7.A	0.7907267621834345	53.73134231567383	https://swissmodel.expasy.org/repository/uniprot/Q96DA6.pdb?provider=swissmodel&from=49&to=115&template=2guz.7.A	True	67
P22888	P22888-1	699	af1eab19fff6116429d1bc3d952c676b	633507e4745a6ea8b8188269	SWISSMODEL	52	644	7fih.1.D	0.7907418873717469	99.85074615478516	https://swissmodel.expasy.org/repository/uniprot/P22888.pdb?provider=swissmodel&from=52&to=644&template=7fih.1.D	True	593
Q96BT7	Q96BT7-1	664	8a8baf3b89429b8bb4c74392f457f157	62ee8f257fba59032e0ecc92	SWISSMODEL	28	355	3tht.2.A	0.790781922011839	100.0	https://swissmodel.expasy.org/repository/uniprot/Q96BT7.pdb?provider=swissmodel&from=28&to=355&template=3tht.2.A	True	328
Q1HG44	Q1HG44-1	320	a94e9c69612928d613fb6da901624eca	62eb7e344ed95f4672fed511	SWISSMODEL	4	274	7d3e.1.B	0.7908193033643671	57.63888931274414	https://swissmodel.expasy.org/repository/uniprot/Q1HG44.pdb?provider=swissmodel&from=4&to=274&template=7d3e.1.B	True	271
O43583		198	4386646c579043a1cca4417f67073fcb	63232433eb68d4fa8d8f5602	SWISSMODEL	109	195	6vpq.6.A	0.7908224426975241	100.0	https://swissmodel.expasy.org/repository/uniprot/O43583.pdb?provider=swissmodel&from=109&to=195&template=6vpq.6.A	True	87
P80192	P80192-1	1104	ff979336cee28cd90ab6bf1b580e1160	62f0283f7568ce90de4f73ea	SWISSMODEL	135	447	4uy9.1.A	0.7908237848460512	100.0	https://swissmodel.expasy.org/repository/uniprot/P80192.pdb?provider=swissmodel&from=135&to=447&template=4uy9.1.A	True	313
